"mergeID","isConflicting","existsCommonSlices","totalCommonSlices"
"259dae626e5f70c5b219c18a043868d934e67436","0","0","0"
"efeb98bb2dd9f328401145d3801da15d6293b8e3","0","0","0"
"475e5ea4c902a05d0ba09b47e9832d1e34e04f5b","0","0","0"
"6db6e9b433c2500ffda93ec0a0b50f4d9487c94a","1","0","0"
"411007a8994ee7a9b960a3927a0e70cbd2352317","0","0","0"
"392e98534553f2e17e08d5e3d7cb63707131d3e3","0","0","0"
"c318d2a489ba93a66e541ddfc4207875bfc0237e","0","0","0"
"c493c3348e57f2e2be6a7aab25fcd3eb1040a175","0","0","0"
"a127af40e9cc97a354126486194200ba4e71ff0e","0","0","0"
"1764cee4de663e27c83d5cdcd489219f692bbd49","1","0","0"
"4ddc030d339ad49d136c26772848494d2b59c51a","0","0","0"
"b0b4e26cede5d4b7802e31176575fbe7dd6f25e8","0","0","0"
"cf6248a454449b2ab402d3b3799021a2ff20e516","0","0","0"
"0ae8a2e77a195584535d9a5fd0b7ce9fbb01a1f3","0","0","0"
"09bedbbc6c5667dd45d29e12cbba65517735af48","1","1","1"
"89ab466de21ab3f36b858cb0c382120e0f6eed8f","0","0","0"
"6e4b7669bfcf5f5e13ba2348cf0ff09f120c4087","0","0","0"
"415fe579beb1155d5afce4264da832d699a1c4a0","0","0","0"
"cf99f37427d2ca666279e0f3b3a15d52fbefdb3e","0","0","0"
"1b0f8f1c26bb3c704eca39866a9b1f8e69d043dc","0","0","0"
"0082f2e74ff1b95f0b20088f08ed3c8cc0ba74fd","0","0","0"
"507bc5316d212b2f9d9b9b382608269a8947ecfd","0","0","0"
"41504171182da22272a2cda0ab916ad0ae904058","0","0","0"
"f48ac3a8ca74e4157bf9e3d300588daf3f585410","0","0","0"
"7ae154fec0a0bb9cb3bab35c3bbe56b679a76738","0","0","0"
"c4aca7baec3a63b41e07183f7eee4a1a29021723","0","0","0"
"b4c525d18930bb726a5bd70b23e81bb084e44c72","0","0","0"
"c3df0d3ed00403349d392d3ae3c36da20fe590f3","0","0","0"
"1bf5742892c3a6ac0b608608646cc876836d7e1b","0","0","0"
