"mergeID","isConflicting","existsCommonSlices","totalCommonSlices"
"0e6cb68a2572d24fe094e8b9af7068b6ab407390","0","0","0"
"bc913e077c2a9657c0fe526c7413bbf9ea0de3e6","0","0","0"
"a4bbe398d37a2b12303e43251d7ddde539bf48ea","0","0","0"
"8e229be8e6f67047286401e9e14da59cfe612fd3","0","0","0"
"64d5ba0977df4d8a31475fe12f62176c183f8266","0","0","0"
"2e9e74e54064caecd88ec0eaf3d2c924dbd70610","1","0","0"
"9cc662ef7468044940c878439684a9c7adccbdc4","0","0","0"
"e49bb4d78ba86c1a713ae2bff550ae0e65ed91d5","0","0","0"
"f8a34ea7fa66adc27a08ebec55b553a14b0edaa7","0","0","0"
"e24c5f8d561c30f572763dae993ae2ae1b5eb9f6","0","1","1"
"318aaf1f46e957b2feac3342898504433c461f67","0","0","0"
"44b7a5e82fc88b85e65d64898ce67ae83a34f217","0","1","1"
"2f5ffa83396cc50cf9f4e7094e941ffd77bcd989","0","0","0"
"7c7783b226592953e317f0155455d1c4278810c2","0","0","0"
"a25fa5721aeb8733df1938b176c64612e428373d","0","0","0"
"0498157ff45955365197cf1541778b04e82eed7d","0","0","0"
"686ac0dc96131a2de05536ab922ea6a3875b12d4","0","0","0"
"922c9a5ebff5c31ca754d46f0bada1291cf8911a","0","0","0"
"f2045d781e813476f1cc48554eaa31e578182421","0","0","0"
"13f5c2f98fbc7b2e9c9a99ecdbebf6d70088a6f2","0","0","0"
"1502c1148d243e958e5f4c59733c5401f52e225c","0","0","0"
"9b665bc8c30a71aea78d48673b58fd633285750b","1","0","0"
"766e0c714943d87710f002e497520ad6e5b31f47","0","1","1"
"cce3f14b23e14dcd06007578d3abac9f67577c51","0","0","0"
"acadfbc2705d1883fd8a298900c74e8ef59239c6","0","0","0"
"d5d27bd22177f8cf2c9d6e1d7d5d837dd3900780","0","0","0"
"81ed60e0f0e4b4dd525d8701545c80440f132689","0","0","0"
"eac98234f402fdf80dcf9085ef9588c2d7a7957f","0","0","0"
"5f51607306a0014f021ecce670cf9134ebcca924","0","0","0"
"8e0a4505c5b799abe9319ac373b3e890ed4c46ce","0","0","0"
"2930b771491f02e69dbb8a30405d647c3e464c08","0","0","0"
"cf4440ce34b83ae1803b53abb0603cb11b6e84e9","1","0","0"
