"mergeID","isConflicting","existsCommonSlices","totalCommonSlices"
"8599885d090fa6bee5dd267d3f98dd10f9701731","0","1","1"
"41a8f22a4c6abe9e55c57f975c1ddfa621b53f82","1","0","0"
"ebf1ce0efa01893f53f84856abcbe96fd9f4ca4f","0","0","0"
"45a224cd671fe1160b854899c7a83777763b76a0","0","1","1"
"8f7de4f134bbc4c98884eb8315da2e5987cbfebb","0","0","0"
"c7204aa849ee5d1be1d5396ba863bc9e27033ca5","0","0","0"
"4c9c3cb20faddac504efe443711ab03bb19cff67","0","0","0"
"5a876f1e0bf00b62cd17e269cf9f3a347c2569c3","0","0","0"
"1ae7a970fec4d81846831d53b01c1e466f6c7bab","0","1","1"
"816d3a8e963b3d80dedef586cd6f0e4fbe139305","1","1","21"
"179d21594e5a8371c37f1d34daaf9a4e65e28c8b","1","1","1"
"3f7ed8676739d7347d6c5570d3d5d4a43aa3e1ed","1","1","1"
"e6439addaa7709518c2c5942cbc6ad3f00c3b7ab","0","0","0"
"74cc58d5cd6b93cbf943b4c1893dfd3551679b12","0","0","0"
"285bd8959b203ae92fb6c342519b9043253f8d6b","0","0","0"
"4ced16331aaac7a66862ba78a18e2dd5d4c26cf6","0","0","0"
"078bee5531b79cab74e848fe16a21d2e0a53f201","0","0","0"
"394fca492ae3be2eaa05b0fb053863f4bf943d1b","0","0","0"
"1c24762dead1e1a0beaf60699a514bb46eac6419","0","0","0"
"ce62f297ae7c44c186241090a2bfa7d14d9ae32f","0","0","0"
"b45336c1e47123d90f50534d464d831054f47046","0","0","0"
"809c0f7c0b83ef5b8782dc3190b0a61376039b98","0","0","0"
"462dee54484d542208a75432c036f8198fc2c189","0","0","0"
"b8dd03b39959902302dcabe4bafece0af9edc981","0","0","0"
"73f5b70b888eaf556fbac04d2f52593376e15904","0","0","0"
"69763eda2382e74e793dcd6f4cfedae805cb76f4","0","0","0"
"2861f686a5dc0a080b66a268b8a2f2a999ea8f73","1","0","0"
"b67b43d0924252591d78ce5e0e8ff24ed9b133be","1","0","0"
"8c53b8489c908a66f01220d829b678317942c567","0","0","0"
"c47b352b97307567fb6e4fafc8e3dae8b177f3c3","0","0","0"
"49ddc58df35e794fd2839b92172a06c5009d1a97","0","0","0"
"1248777e3a42a19f770db5066edaa09900ebb8c7","0","0","0"
"75eb75ae6924b413323350a3b1fe2b00613fd938","0","0","0"
"babd6558adb1cbf3bfc853506f4fcb9e9b26f52a","0","0","0"
"aaa4e456f165cf9dba6ca59aef582fe52bbabe11","0","0","0"
"63789f889973126795b573601aef9c8e976aa3c0","0","0","0"
"eec0ba3f570f0d7afa993ad111604431d7960a25","0","0","0"
"e88941b840b022d36e4e8fe998e93fc295686d35","0","0","0"
"f83b296052ed57e1abc3d121d9663827bade4408","0","0","0"
"e233936c07fa56fa1e3b1c3de28fc2fa2ea2b210","0","0","0"
"b0109dedbe182d38af22eb209ef92a686a2c9730","0","0","0"
"81587aedd449ef41d0bb77003dde5c23ad029bab","0","0","0"
"503634a891dfcb700a86a9f7ad7a7f72488ddcf4","1","1","1"
"123de55ee55ce0557d679c0f48c6e62d972e7b14","1","1","1"
"921251a9220cc3597a8c1ef2529efb955262731e","0","1","1"
"70add8ba185ad3fb5577a8aad9788766912659b7","0","1","1"
"fdb9b838caf4969f542f9cc3a76e846f1250f65c","0","0","0"
"8705049110a320f61a9c2ccb3a30c30b421aaf99","0","0","0"
"59e22275d29d28e4116fc07394d37808449b89cd","0","0","0"
"82c0684809ff035f18b9463c1cc4a52ad039b075","0","0","0"
"aff1a575d3858547f27c027385d9221d81cda76f","0","0","0"
"21d8939de1d143eec58d005c413215b70240b981","0","0","0"
"a5f8dfcc77f9f169a19ba2eb7479e15de25fc868","0","0","0"
"7853f85ba87b914715691f4e39702e6d38fdf943","0","0","0"
"bb70289a63b6e0f339c52c67206fc99cc57f0b6f","0","1","1"
"ce546b448c58a702648cb0c34db8305aa81c1f98","0","1","1"
"15a3bba4c6faa1033320735cab04398f9ea75b25","0","1","1"
"18bafa86225fa36dc7b169a57b0bde4e2899fe77","0","1","1"
"536307fabf5aa1b4cf0451ab92b2a7384a5157a2","0","0","0"
"415d0ce0d7a1d08b93acace69532ef8537c2755d","0","0","0"
"417c2c6f990948b84073243056213f1fa5cae496","0","0","0"
"d2de501b8dde7e9f534bf4a1001f1face72b4e2f","0","0","0"
"cba347d9d8e29ce0bd278f478bd3c22f77641cbf","0","0","0"
"732072196957f9ffcd59604ba797760a24fa6193","0","0","0"
"154b017095efea95a08e41eb7a5746f224607f6b","1","0","0"
"88d8a3f9c0c84312fd3efdf5909f9ddde45c01ff","1","0","0"
"889d43ecab739677f5a41dbb8d73e59a4e29d9cb","0","0","0"
"704e30a854c2ba388de0babecede9898ee4d9c80","0","0","0"
"23ff4fa8d42fc88069983b75f7f309acdf1d515c","0","0","0"
"775793c9deac322a4b62b2d05fa8bad12ff2432e","0","0","0"
"fc552f53283b8ad4b7db3438c831424ec2438520","0","0","0"
"c70e34ee436d452a5c966b5d6fc44705afc42343","0","0","0"
"01671637aabe6913bd299fd08375506548c3e0a0","0","0","0"
"0ca8f286a787b004b32e5ace3fb5544fa2d5e153","0","0","0"
"12f1c8ca268f2729f873f98792b4fe83215bc3ec","1","1","1"
"fcf34f308b749c46e0b7b45bb891d0740320744b","1","1","1"
"faa31b791ad1d29c04e281eec1244adba668e4d7","0","0","0"
"eaeec5309e904827fa25c0d2804da1de775dcd7d","0","0","0"
"6b1f720d3c256448ed64cf8f3f1f5006e67ae649","0","1","1"
"49f5d7276dfcdd8cd60c8950355f51eedaeb2039","0","1","1"
"bc45404eb47bf1599ecd85d973982e4185002837","0","0","0"
"73adaaa9cb5429fb4ec16967f41e79e4cda12fa7","0","0","0"
"8333342465353e956acc6ecd3f3f58358add03cf","0","0","0"
"1d9053d3eb315471f854c28296b3ada17685c6df","0","0","0"
"7b2320b9b3344ab1785c5070843d9886024997ce","0","1","1"
"fc44f13ed16a5729a1414a763f7112839bfae0be","0","1","1"
"c72df311d43a0b062861b1a2d82a93921213388e","1","0","0"
"0d9ee55bba2f1106daf8e1327c6c4e92939fa2dc","1","0","0"
"eb517c466a1dc41f7c7e377066225de691ab2ed3","0","0","0"
"086ef17df97bbb87f3b7277f3a8f50b09a612438","0","0","0"
"541fcacb010ade6ee0ca06464fd6364464b36688","1","1","1"
"0d2cf9df536c8a9682a92b74ee3fec9b3075f5c2","1","1","1"
"13129b2cd1894697884f1b51f263b7adfed5cab2","0","0","0"
"ea20b9e36127d6212b6c968ea15bb6d01d123c55","0","0","0"
"d9146ece1c18fdef9ea9894a9108e5f4c10fa2ce","0","0","0"
"e27169bcabfc8e3d1649c4b593754b1f4a0bee55","0","0","0"
"ebeba5fd9d525b92e32537f3ee5a1292a5d703e1","0","0","0"
"43b8cfca8e5e4de7b746daba1129e6b579fa4ba8","0","0","0"
"3d753bd6480ac196885c3c24c44b2b7a6a2c0d11","0","0","0"
"046dd6def5e7376cf9876219741a66e8cbdd8d35","0","0","0"
"436a1e8f403c5e9b369df4878d908bb36868faa2","1","0","0"
"2f4bdc7a0ecc04d93ea778b2b3b23e122558cb69","1","0","0"
"1ebb9b1e5124077fc980441003232a8405254b2e","0","0","0"
"2d83b1f2d4911d1871e31f9dcc4bf77e932111ed","0","0","0"
"8f801261d3ff1bfa6263972ecaf7858042e2f5eb","0","0","0"
"d8ccbfb5218c98bfd6bdbedcf01cf1cc32fc871c","0","0","0"
"261c9310e3903dc4e5bf08b6c11db9bfd1ac2e33","0","0","0"
"80ef3dacb008da5eeb8594a0efd4ede7df545d97","0","0","0"
"5feb7e96fba7bb43dc2a19d34a57f05a51aaf727","0","0","0"
"3f99f2c3dc820fd85988636946d4277c74e72474","0","0","0"
"ab5ea3aaaa39f4d455c860bc26b33df3c69a3c53","1","0","0"
"e4686b969c728491b6875ebebe7481731d179cf6","1","0","0"
"d4611b56e3a4f25dc9b3f096d364a1b59eb4cd85","1","0","0"
"b1ca23f618c37c7a19952220bb07ec9d7854fe32","1","0","0"
"bf2cae66eed532123be1cb1321347542b6d68ea2","0","0","0"
"084c6a9505a03e8c4db63c495490787029eca41f","0","0","0"
"75699caf57b201010097d900cc03b34b4b117327","0","0","0"
"3e85b9b7f228db91a9b4d0f93b2c72bf79646581","0","0","0"
"e097b11af063e32b2fa3e30a02ed16cce5d0a999","0","0","0"
"c64990cc661ff3272e2be628458b82a047e55ab1","0","0","0"
"02ac7f0780bb33926800ef8e2edf0a38eca950e2","0","0","0"
"672e40e52742b552c9d7687a217bae8c728a69a8","0","0","0"
"d0a110b82603b3d6c0e8b640ecefc2af5bf139e8","1","0","0"
"07b512b6c827cf0a1e160c6e5f82484e4473a54a","1","0","0"
