"mergeID","isConflicting","existsCommonSlices","totalCommonSlices"
"f8936833919f13567ad6e40223a2b1e61a7247c2","0","0","0"
"1275d5ff00bcf0488a69ffe4d3bfe7ea8aa56c15","0","0","0"
"378ea94aab3a0593b12423dc30086d0920b750e0","0","0","0"
"24b34c854db4181562ea2a534a310e7a3fa0ef3b","0","0","0"
"829434c7e2ab272d380d69dd37fa36a9653eec24","0","0","0"
"a72521b362ea6c7627c1ca64fa484cdb55efb083","0","0","0"
"e9ff3a1393bb99ccc591e8f6716b69d9fe8c2e5f","0","0","0"
"92c2b7224c14073356f4f04e1e94a3fffc45fc9d","0","0","0"
"49a3fe9cc2ab84756894f3cb45cd890562cd847f","0","0","0"
"ce59a20491bea56638024fc425bc10cd701b4cf4","0","0","0"
"dd05e75d775fd5a17d28291e8825f225d46e5fa7","0","0","0"
"2afa406c7a99958ab710f50d6cdecc2ce202f4dd","0","0","0"
"4e6e5f481674c6cb7cf13211ae7042316ecf4b12","0","0","0"
"c8e07c0a5c37ebfd7ec604f5299434d177dc8b26","0","0","0"
"3f36ef3b05b87440672da89d74843e7a8d36a340","0","0","0"
"ae5f528bdb18ead7e6de597be4a2bb5dd5851264","0","0","0"
"ca7c9dd2fa94a0227167122a273866adeaa2f012","0","0","0"
"6d2b1d4cc28717c6c43e3bd8cb0c3b10a913f089","0","0","0"
"62592bebe3a260609b2c418b920afdb9c40109df","0","0","0"
"245c6e23656e38d0d23ba4452402b413beb158ea","0","0","0"
"9c6aca82566848c2b06374a08057784b8abd8283","0","0","0"
"dcdfa13328471a4fa96db3d16c925e1cd3afe8d2","0","0","0"
"184a77460b39686753139cfe33d80b059bd70596","0","1","1"
"21b0cf14ed083902c306bb1ba5b47b1110878425","0","0","0"
"cba745c6d34db3cf47a9969fb4e2a7e7a1cf4456","0","0","0"
"bb0b9af475f8c0a974331cff3ae4c2293d985b8f","0","0","0"
"3e2903c30ab05dbed51c70a0a458751600b50fb0","0","0","0"
"9a16bdc4000197cf967926a495ce82df7fb0a81e","0","1","2"
"e77edc08c11d2eea891bd1e5ac4117b0902aa21f","0","0","0"
"ec03f0098a1743166511115b3ec64dcc61151f3a","0","1","1"
"2a6d1256d5301430700a686dea094e3897027695","0","1","1"
"1077a2582558f97cb9831de553664a8189b97e87","0","0","0"
"fea99b607d76f6c867459aef9e56c3cd5bf93588","0","0","0"
"56b39da742613117601adc5c45406d00b8dbbe1c","0","0","0"
"628a34f989026200dd1b0f4fe099fdb23cfeacb9","0","0","0"
"65d19d0555d4f4d219f63bd39ddf6be73d1e1895","0","0","0"
"873a8d94df4f2c34aaf85092a49f8b961d5e8f3f","0","0","0"
"7a91f8187ef2362ede8c2c85f38be38cccb193c0","0","0","0"
"d80bebc97aa5955ea9ff0cfa38d8745af08d7fde","0","0","0"
"ad024f38af0d828290ce4e6a7b0ab6e7412f059e","0","0","0"
"e57ae3d015694db368602a5aefc9539c0c68dfec","0","0","0"
"dcaadd41f629b3336edb61e8f81d5d38d5f06194","0","0","0"
"a61508f75c35fdf3918cb2894686a05019cf170e","0","0","0"
"a79f9a60fb6fe2c334a34064d5b5dc4acf382c48","0","0","0"
"254a17a8560d3ee83c86711e3fac7e16ab26705b","0","0","0"
"e6e0bff13eb1ac2955daaa34df6b0cd385c85b29","0","0","0"
"710a931a93a452a4ee0b638fbe60f7351beca955","0","1","1"
"4aa5c5f787b86df526c29c3db80b04083ffc712e","0","0","0"
"c1277fb3a405536f9ef4c208e3137628493da59b","0","0","0"
"5ca785075ce9c2007fe9d43543f9e389797045c3","0","1","1"
