"mergeID","isConflicting","existsCommonSlices","totalCommonSlices"
"548e08cd52372a4187fe099e0015b87140af1cfe","1","1","3"
"5d085954b249d93835739c45a2a6f0d293064b48","0","1","1"
"7150d4ff195675f5f39af3a9fc0d34434864eec6","0","0","0"
"2206f12c5389f3f9568d56419aa57383b4721276","0","0","0"
"41822d7d4092ed1a7e4cf1139204f0ac2656e426","0","0","0"
"c8c498d095eedeb0b27aa77c516666ec86486825","0","1","5"
"4f84ee5a21b1e5afd6587d4adcbde2b50247555f","0","0","0"
"76fae305ecd570dbe58d2fb39cf6909579ad1eb1","0","0","0"
"6a8802021f372adfa947626f67f8cdc4c9d412e5","0","0","0"
"05c1b1df1f1f8fe6fc1ffe0075d1731279c2a40c","0","0","0"
"5e78931f0f5ceed7abfb05dec3ea64c49a696e4f","0","0","0"
"d7b13ed49904456448668eff74b43526e548ade8","0","0","0"
"2ee10cf2d6c0ccbe02dcc9735de0eab28d03f0b6","0","0","0"
"1b8623c837b8132f58f1a961eed1088d42727af3","0","0","0"
"9185e7909431a0eaa2d49a583f0296d84686be2b","0","0","0"
"35d0cd0ff4f37e7d85f730bf040a25a26c99545e","0","0","0"
"844e5e51516245e8b33ad5469568820606deb219","0","0","0"
"6245f294932227d6b9e4d024ca7d6571f7923813","1","1","1"
"6c375e687dcc339a731bd56edae525fe2b079f77","1","0","0"
"d542221716d0d6c9a77f4e9837dbcc6ae5815cc2","0","1","4"
"c91d38189379f53bfda892b31c92136df6f754c1","1","0","0"
"c41c09d595b4d2969172269a6f6118fe932b5422","0","0","0"
"92d2a287ffe2c49491cca3c00abab3ab7808ece2","0","0","0"
"2f0810f0d96dd98ec5fbaa3cd26dfd67c5664255","0","0","0"
"4eef6cbe8e7cdf2b55200b859d3c237ba908ea01","0","1","2"
"615a8652aa04584fc567f2be3785778191347379","0","0","0"
"1dee3691bea1b0138f6a151fb909079b9dedf9c4","1","1","2"
"1a78d62beec48725e493ccda2cf85a1681fa3eec","0","0","0"
"6d18ed915e07f24614b2ea54b2d7c357726f5c27","0","0","0"
