"mergeID","isConflicting","existsCommonSlices","totalCommonSlices"
"5c44c3d88124581f2b3add62e07d8184af4bbd17","0","0","0"
"62063d17cd6c94d4388be5185421549ad3cb8963","0","0","0"
"ee23eb4c45ccb20182427f864a825cda7b8b6619","0","0","0"
"a14c733407297c9f7e9c1656a2edf4b64b8562ee","0","0","0"
"f2ade20667ea9cec8a74ddd5931c6022c65ef23f","0","0","0"
"72673a86d55785854c60eb85733405defa51b9c1","0","0","0"
"e9e61396393cdb50ab19d46a195724bd0d6926aa","0","0","0"
"405fe1335a5cc291f8084ddd39715bf36b7da49c","0","0","0"
"6fb842c519bbc9ff20b1979b335e1f8428acdb73","0","0","0"
"902228b41221d2a0e5ae378e41cec393affed521","0","0","0"
"882acba76622e5104f0e79f38c274cc791952d96","0","0","0"
"ca98a447aefb89f6ca86b3003e0580c0e1c39ecb","0","0","0"
"344875f90f79ad208d128a024b80e6fada84fee1","0","0","0"
"4ee6b03a796b9afea7aa70a1d66f5e0892396735","0","0","0"
"a61254d88b23c76ab5a5e8ec2aab12945d8b7358","1","0","0"
"9314663cc20c9004796037ef0524a8951c9f2b60","0","0","0"
"88d33707fe02f552985b44b63b5a81bc9217d16c","0","0","0"
"b64dcfd3a6e248f0f208f945ba90efcadb11b499","0","0","0"
"f3d3d982ea354375e4e11cbb76d6c1c12c4a929a","0","0","0"
"ff67292cba1a0443cd2ef103382c33e98890892d","0","0","0"
"8c37108bcb6a64617d3daf9e05bfb117055f7889","0","0","0"
"753440e70d1c06c9d832ecbf96a6d1436a8535d5","0","0","0"
"ac8c4a8fc50e6b45b9c9a20e84ef36650c7bd3c1","0","0","0"
"192c64e3cbfd70cf1e91fa01d356f2946074a727","0","0","0"
"7ff8f409b393b3c58df2943f92cd5f3b2c611b69","0","0","0"
"97f24e64b1e5701a27b9596c3504039275a3385e","0","0","0"
"070d7de544afc9fa83fcc2ced5c64e99a880f003","0","0","0"
"88df62b382a0ce12ce577c112cd74f902abc1ace","0","0","0"
"2ab439c7dc0801968dadb8de972190b6e70c60e9","0","0","0"
"a8ca647ccad9d9acb77501a8ddfff82f3893755c","0","0","0"
"446c3a228c349eb0aa5fe1821ac853ecc6d341a3","0","0","0"
"6660850f612746fe0d7a8fd0539206dd596a475e","0","0","0"
"8ae8173d4320f98e09580bee032280ef4792caf7","0","0","0"
"c8366f4660a68f5b9d522e05f437ec287c675745","0","0","0"
