"mergeID","isConflicting","existsCommonSlices","totalCommonSlices"
"b22586d38840dc07885545e8807e32cce8048f83","0","0","0"
"611b8c392d9518c34cfa826a807a1aefbc0198e6","0","0","0"
"bbbc2551f8d7e3f00193069c388b0d3d75881a56","1","0","0"
"9459cdb58134be756ba2e241c003165a3fc8156e","0","0","0"
"3301b275e93f9789f1e6cc3cd6bdf081b1883943","1","0","0"
"3e22050cb28352f228aa847be5752d0812398420","1","0","0"
"700e95814b45c4f8a6b30b8acdfcc30406f645b4","0","0","0"
"b6f01bfb2e0d173e9588bd4e8d3f89e8239a9b54","0","0","0"
"0b2359bf428bcefdbaa99aa6891c037da25e0511","0","0","0"
"2eb685b14112db5a99b4f011089eb14690f1624c","0","0","0"
"af17f5e8e70d3082d25d638760a634be9f5b494a","0","0","0"
"b7d8e9b8029bccfe35a7af7f5754b33d322575de","0","0","0"
"5634731a4599fa3f98ae738ec6eec22e517e52eb","1","0","0"
"ba4d7754b6466fff43fd784f150e38f698be0d28","0","0","0"
"4d8bd3b8228cfd7a9d3194ab853c8a3eb35879bc","0","0","0"
"91be0783a96b3269169109fe700d515e2fa97741","0","0","0"
"10b8e353902fa4396269916d266cd628ef241f2d","0","0","0"
"6c45baf244f53dd1c9d4ebdd170a7ac43f94e0d1","0","0","0"
"dae24debd2cb21e84da0a5cf185aa34ef187dc64","0","0","0"
"5162ec28a97ad8ada20cde89653aac5f35bc0d0d","0","0","0"
"61afd25ab4603ceb8b8625a1df4610ef88240cf9","0","0","0"
"bceaad307eb5775d50282fd170b034af99dbd917","0","0","0"
"3a7619c6f06fef2801dae88d7d0234f35d7569dd","0","0","0"
"fb274fa3563b4d9fce9aa57404072401cd03e5c9","0","1","1"
"ccbed337b6f4d6ca62cfcf0336c81d0e6d81778b","1","0","0"
"f1c5d79a34e00c28e8f73670b6797b49a2eaf35f","0","0","0"
"e67db21a738bfe7cbe15763082c8d5fa732cf6ce","0","0","0"
"17609da3dddb1dca27e49498a2a6ec040a1d3eb2","0","0","0"
"ae7dd74b544c35e8c7fb7f35f3edfa152b63dd94","1","0","0"
"67d552a0cd898c604ab393ed1ca9ba088294dfcb","0","0","0"
"c7b5f48e779c2ea46b38ab1f7a5bca322cc59345","1","0","0"
"a84d25fab262c10c72c2da43f6e0ec3d69233a6d","0","0","0"
"e9716214ce09d5038419a88c9dd11477da9b25fb","0","0","0"
"a0184e57a9777eb8319f66d90bdc02f2fa758fbb","0","0","0"
"61831b50268b39ce4ecfe550dc7a0be34ad6eca3","0","0","0"
"8f5c17e8b2682ab67a67cf969d12fbd50a270469","0","0","0"
"f474a5a584e41b1d7b7049e436f410f187616526","0","0","0"
"9eee3d497337c8b6285679811b50337d5e2550ac","0","0","0"
"dfe15865fcd6c22e957bb3a6442b66fe76191ddb","0","0","0"
"7030ca41b73263f7587b23e7eaad7f34fa1ef07d","0","0","0"
"291094014e02e2db759125fad62019b012dbead7","0","0","0"
"7f9992946eb364d116970d3218225ad304b51089","0","0","0"
"5bd3ec85ded1d458cc5a4f2ceb02ab5ab7ae906d","0","0","0"
"a67bc33abd8ce24b6632b932055dfa9120650c32","0","0","0"
"e12482dea5bfac3ddcb332a17443639b8e1c0645","0","0","0"
"9c13c74e21255592130ce0088474dd65b6882c76","0","0","0"
