"row","column","cor","p"
"conflictingFilesNumber","numberOfCommitsGeoAverage",0.303833196581131,0
"conflictingFilesNumber","numberOfAuthorsGeoAverage",0.140157636837153,0
"conflictingFilesNumber","numberOfChangedFilesGeoAverage",0.326976518747825,0
"conflictingFilesNumber","numberOfChangedLinesGeoAverage",0.302936123057354,0
