"row","column","cor","p"
"conflictsNumber","numberOfCommitsGeoAverage",0.303484144374415,0
"conflictsNumber","numberOfAuthorsGeoAverage",0.137962543770914,0
"conflictsNumber","numberOfChangedFilesGeoAverage",0.325837043194824,0
"conflictsNumber","numberOfChangedLinesGeoAverage",0.302499504120673,0
