"mergeID","isConflicting","existsCommonSlices","totalCommonSlices"
"e7c58fa67075e13d9cff5309c5bf1497a8273c44","0","0","0"
"e9dbe4519fc01e9f1c7faf9d4556121ad1ac7c91","0","1","2"
"4bdb00a642878e6c84bc71285ab0ff37b49efbad","1","1","16"
"158d7159af349bacfe4a47165e46dc8dc2f26f9b","0","0","0"
"3e2226e41ff1737185458efd23166979ec0c0780","0","1","1"
"9e9c302ada3ca5f1097b287d2d12bad34b953c9d","1","1","23"
"aed0adfa3805c00fd191b12ed7e624f938636573","0","0","0"
"e647fc8d1924d9b62e5d7c1aa907163498554e14","1","1","3"
"3aed6371ffb0c9429f4d418279faed5479e36029","1","1","15"
"b1b339630bbb3c5848134c4eec9569710fc66f07","0","1","2"
"cc4f82f7cd10cbf95204bd545fb51df34fe2ce0a","0","0","0"
"318995d7a774abac8c4b7cf0393a08546ac880bb","0","1","1"
"c9ff7287d1e2e0054a2a0f2c7e47e313fb1fb410","0","1","1"
"2ac01c0d5481165f565b94463e027df1438d709d","0","1","4"
"13e1d65e44a9aa124c1ac1cd454ba3eb20c49e23","1","1","17"
"fb11864f98219c310720804c08fa5f8ce7379af0","0","0","0"
"97edb6e3fb67aae388aef75d1e94bcf5a0e5b3b3","0","1","1"
"49bf85c49850d5f3c4891b0cc633646652818a7b","0","1","2"
"6a64554ca722da3a320abd9a1b9e2b88e64428ba","0","0","0"
"624f27e0952b1a16b36b09c890b9e2e0c3139a76","1","1","18"
"e4369fa09eef2f14d768d66cfeaf82be10cf22e5","0","1","1"
"9013bf5bcc1a9925a2a2e254744d30ad915494f3","0","0","0"
"ae0beffaa75f93d5f08619a1e2fcb2d9de33f2de","0","0","0"
"f73f30e6b975483db1e5c56537b43cf2146bce5c","0","0","0"
"b22c5a671fb72b4a2df136ca4a976c247e477d74","0","0","0"
"d4135c6928e6d2cfd08a6b0b113d1f8bee8bc511","0","1","1"
"4a9eb9b7d39e98a1f050269e2bdee2302bb05d53","0","1","1"
"fec2bf142c65da9f7c2f4e8320cf185cc87283a1","0","0","0"
"67bfc013926483d79712f664b63601a4853d4d01","0","0","0"
"99e3600fcc10a6fa8615c37612cb1187d1964653","0","0","0"
"b60922422df5b41ef36803a15af375c0f5e0605d","1","1","7"
"edfb98de72d4c6a7f1773e646f01d0366259a2b0","0","0","0"
"77591b8ad69d68f046bff4371fa9576f230c7d5a","0","0","0"
"6631f40ef4bbfa31363a12e84f9721e9f70fbc8d","0","0","0"
"e3ebc35670aa61e822f020d6423b26e584c129c1","0","1","1"
"a3547db97844b2e980e7b9f9a32224a07aa09cf8","1","1","7"
"3418b3e72bba81579ecb61a173b2a3218767dd26","0","0","0"
"9fcd418a4d8a1ee16825b489a811e869b559e5c8","0","0","0"
"85819d2f323ddf15b96ad86a365031094547c505","0","0","0"
"d9a8c934b032084143c1112e0dcfbebd953d303f","1","1","5"
"d8fa37677d4b73ab35cede41a5fa24ee355bd552","0","0","0"
"39d2faba8080a04bb8bc9d26c1d88b5c4a74a7b1","0","1","1"
"e14be845276fcc976fc451de7abe65ba7d0bb8c4","0","0","0"
"d82418b156f6a7387604b44b2ccbd4820f812c40","0","0","0"
"f4856f95eea0adb3bdbdf23b5171e40d69f83caa","0","0","0"
"2016586afa6b26fd956e18c62c11b1d611ec00d4","0","1","1"
"c2416dd622dfee9f04654519943333af9b020fcf","0","1","2"
"be710a4545da6da1441988e6adf1869efa953a5d","1","1","6"
"8549b7328b9e5818b06f4735c3b7ab47f6d09540","0","0","0"
"2fba748487d88b599e462fa3e9c88b6dc7654980","0","1","1"
"9cc6af9bd6fbe29163ed2997e24a7e7b620f7a74","0","0","0"
"97fa6bca5661bc17f22629410823481308c22446","0","0","0"
"d07be44e40761f89f70cd282e68dc5d001ef795e","0","0","0"
"b5d84408fc9faadb92edb43ae34c88a1b4243e41","0","0","0"
"4a1647c111f2382389ac1852c45303af48c07693","0","0","0"
"1d93174198b731a8a5989aacef8f72a8c161e72a","0","0","0"
"7abeb74eee2410387887d84acea661694f72beb0","1","1","3"
"4a911f309ad106098d73562728fc192054d01747","0","1","1"
"354134e15752ec927380739950d140f50741355a","0","1","1"
"e9045eb14c6c5075b81ada8811ba5d403766908d","0","1","1"
"929ab4724958c8c2a369bf2a251e45202d5b9921","0","1","1"
"5130b32b0f68bed519be8cedf35a346d6530ad70","0","1","1"
"88568e02681f5fb284fd199e487f3b0a7a51018f","0","1","2"
"57777fc54cfbffbafed3db6bfd7b8d3598cf97c7","0","1","1"
"70c1195d31a5b87d0f64834845f0d9228aa82f2f","0","0","0"
"ccd9bcc4a70d1b3d291d602d7a1697d15acda29a","0","0","0"
"80445d7afde5674b00285d45c616a6dd0d349ce9","0","1","2"
"ac1b43bdb506dfc250788c8bd1688be4f3a571ba","0","1","1"
"4db915576926bb447083801cba99f4cce7e1e50c","0","1","2"
"5ac3bf15abc6108348c798335913b3103a390da6","0","1","2"
"dc90036e554218e7cb7d6149d5bd5e6c39d536f6","0","1","1"
"6f590ff0c732de62abdbe3058474977b1966e2d1","0","0","0"
"bd519b3d64241909be92efbe3c05525f356443ab","1","1","4"
"e94ca914a4321cf327cc43b98b489a4d6179ddf5","0","1","1"
"60a630a3c5c43618c732fda4cf7c7de780bf27b9","0","0","0"
"81e8c24da8746d8ade96013483c5b6361712449b","0","0","0"
"bd11e51cc85ce1d704dfbe4d920a79b1afcb80f9","1","1","6"
"f088066c9b7a4e21c96168ab7e2ace3f7e687574","0","0","0"
"73d7b6092d25b56e70e93271f7ef197e018738eb","0","1","1"
"548188a4995dbbf6216920423ac16bd7aaf5bf46","0","0","0"
"6725a43a4f38ed26656b6868e66fe661ee090845","0","1","2"
"207e0d6427768ffb4d6ef87b173646d1cf3f34b4","0","0","0"
"2e6ddbf98fa37ab8bf957b7e367fd076684a9640","0","1","1"
"741fac4d65222312a72eadbe37dcf397d67a7b20","0","0","0"
"ec398a1d437a773c3c2c7a2c9cfff718f321ff94","0","0","0"
"20c6e0978743172dd8306c8c653ed8840fa227d8","0","0","0"
"c89c6e7c31e9735df0386e9f6e3f9e4627bf66ba","0","1","1"
"2af4ed1f219b3da5858edcb95e21cead45ead59f","0","0","0"
"686e79ccb599b941640f1be3666d6b80aecd09ca","0","1","2"
"22f7eadc07c0e47a93e5341e9aebc6bff7ad8743","0","0","0"
"50566807c0f1e171d557e35aceef5e4e67baa46c","1","1","1"
