"mergeID","isConflicting","existsCommonSlices","totalCommonSlices"
"29f493f7c1e0221129145f609b22d970db3e8a9a","1","0","0"
"bbc7db2edc6c70d62e2c795f9c454153d5efb86d","0","0","0"
"6015e9c3602cc3900161789da930730dac7ebf01","1","0","0"
"4fae43b9a1a56c67cf98eb1a550593c5226b1458","0","0","0"
"643e8401b68d26350e0142875a36357feeae789a","0","0","0"
"7da7598291f0fbc4cad877383fc1488b0d5fae04","0","0","0"
"03ba898db36e65dcd2057cd5be0ae1f84d03103f","0","0","0"
"4268ea808ab1bf435dd57d7c1fa853fbd5acceb7","0","0","0"
"6da21af5ae5f87c8236a6a20f23a0dd6fac73b12","0","0","0"
"0f049e4677631288ec08dce38ef7706fe475b83f","0","0","0"
"3ce2750534ae41d630665cc5aad1914774f2a8a3","0","0","0"
"a6357e4d8906bf1d4afeae6e146d0707e7895311","0","0","0"
"3f544ba04b96a58166cd7f79564c8d81b05a4585","0","0","0"
"8c9f2150a2479cdeffcb31989b84503b78e9b5ed","0","0","0"
"8121802f52f8e012c3543bab1b82b1e3d0209e5b","0","0","0"
"55d1152a71062ca4982c0ea15fda3e76baa72911","0","0","0"
"803cf465c7cffc1a2c36a1a89abbba14964c57f0","0","0","0"
"55ddbad52c8c4db3cb1a2e206394f44c53e543d8","1","0","0"
"e1d27a6250dc62c5bf499537ff210b29902209c7","0","0","0"
"19109b98bcc21b0598d7bc5833d552fba0b1866b","1","1","1"
"f829ae543c76f9f04a305ab4876ea5cf0f1ddf6a","1","1","1"
"95d751a7ce9694d02ca406bb3709c681d5c198b9","0","0","0"
"d547eebd16dc8f3ceb36594271268decaa879a39","0","0","0"
"b3f849e0fbec9a1c9e52d43cee480570f11f8fd3","0","0","0"
"6cca995b6b2c3964c0ea6d5a918aae94b19a276d","0","1","1"
"ccab911ae8f057a6c6bd857b60719db23b328ad5","0","0","0"
"01c97eb019cedbb1f38607c443b5268e85515fb9","0","1","1"
"72fb15495cff82c059e55b8350c3ea5a34e82ba1","0","1","1"
"68f1eabd4e0e1154dc77c3ff4f4049c8b37a9c3e","0","1","1"
"ee9b68a4014df63a6ec1264101b3ef88232e174f","0","0","0"
"f008769c63b5e64a3cdcd8f16676d1097e5e9de9","0","1","1"
"c8defb1070d6e5761608570375eb6efe42791060","0","0","0"
"e4bd35376232f8781468b131f18fe327a49d7d4f","0","0","0"
"ad4a79f25add829485136f1efb1c146fb3c20bd3","0","0","0"
"c91188a21142146ca1bd729c8f10238abd94f388","0","0","0"
"00985ed40faa2774b156e7cfdeb193d5b8a457b0","0","0","0"
"455088e6958316001a84839ef298a154d0f008e0","0","0","0"
"eeb5111cd64ce32f1327e8d3e888c15b6808fdde","0","0","0"
"68bc837ede87d98b0b4c4cef2ba800284a3cc8ad","0","0","0"
"187262cdcffbe4645a811f03867832e1160828a9","0","0","0"
"d2b63164601b4f18e8a805c50be68296cfbfe4ad","0","0","0"
"9d76fb708aceb7091c48654b035acde4b866a90a","0","0","0"
"398021d8f73956ce8aaed583a6348e289ec2d6c4","0","0","0"
"7b435a3c7c163136df13e2ae0474a8f843d401a5","0","0","0"
"b6d02ff2cd70685e5fdf124713f09a95e23e7eb3","1","0","0"
"d17bf804a417ed7914d92288fbfbc18c62460647","0","0","0"
"f4c71646453c5e57aa30d0c7c8073f7eeae187a6","0","0","0"
"f4b0177162e5c82bbefd439d4c6afb0fcd244d7c","0","0","0"
"ec9490656c484353854888fea17d83ed9794050a","0","0","0"
"6eb97a776869be4700ca73a8687dd25dd153ff55","0","0","0"
"cfd63daddc738a3a8bd95fa480a1f7802d643252","0","0","0"
