"mergeID","isConflicting","existsCommonSlices","totalCommonSlices"
"0bcf6a110ded5610e07ba5b3c5125c85bd26f437","1","1","1"
"edca70960176aad5970e504003f43992b4109572","0","0","0"
"41ed24d2946f024e3d32a6702a34ee8448c7f54c","0","0","0"
"f944d78adeb285ac2ded3f01bfe7601167ccca3f","0","1","1"
"c04024580a54cc169471ce74f32e6a5fe2448d14","1","1","1"
"d7180bec1a3bbf0a3173faa36fd45fd4e1268591","0","1","1"
"b350672585f6bdcff073efa25850a9c4eb53495d","0","1","5"
"bd38525e5b9db7238b6ff8f1601fe94ff0882290","1","1","11"
"4e6f5cd87842cffa26c08c2e92ff9ee7ee3b3d9a","0","1","1"
"3b267069570dbac583e1837d4bece5dbb7c00a9e","0","1","2"
"6514650aa456dfe19c0df0669d3d31284408d550","0","0","0"
"282f84c511b8411374c8abef488541dbbfd1820b","0","0","0"
"ec0e9ee5f101f3ca1a0ba449908b2a0941e7367d","0","0","0"
"d1b2d0eb914fae190e30555445a70ba824055219","0","0","0"
"c707f6c0b74a5e92b0f29faaa56adaec858bc7aa","0","1","1"
"8cf37bc8778fd7eb98eba7f4cf029e9b699ec386","0","0","0"
"6dbe070e27cca6835644144e3d941ab580b79aa5","0","1","1"
"d36fe2b2532ee0483c77a0102944969692c430ae","0","1","2"
"67e46f9a334fb0a2180f38694c006e21d30ef980","0","0","0"
"59f21fe0130ede697a2b4eb73e075a6b00374afd","0","0","0"
"e45bf70618f1d31919267cf1b7d6288784d98eaa","0","0","0"
"72892644bbf9bea64cf4dcd548262a1329bf4857","0","1","1"
"11d7e354238569367617e339a3cad1a068fa5d8c","0","0","0"
"06cba807df7323a8aac174f4619f929f34bb35be","0","0","0"
"64db11b35e92255deb4e8c70c3d0024baf489786","0","0","0"
"23ed5392de1dfc67031aa04190c2097d74f7ae5c","0","0","0"
"a8d3aca0075de80afdf98c883838009bb900cbbd","0","0","0"
"2851c58a5a12c3c07c4d88d188ffdff204ad1528","0","0","0"
"5a9db599ecb0c1700b213b6037a2b0935c2014a9","0","1","1"
"8ca01a8428c9fe27c8fb9bd72e4d55f1ee570805","0","0","0"
"bdf52d54399cd2ed7743c3bc242a42e695b722e5","0","1","1"
"ed920aff7f359a4af60adef73dde5debd155003a","0","1","1"
"f8855168db867d0988c5ca8fd5ce1afe08ed37fb","0","0","0"
"b14d366c9b1ae1c55f487f9be43944908f4506e5","0","1","1"
"a997cefa1a6595af5ef95f945d3980a0b6735487","0","0","0"
"ed9d3d72b9985266d89a00758bf488ad1e7a53cb","0","1","1"
"7a22d1c24857e80c4d489317a67e7d344136c1e1","0","0","0"
"ba8c02268dbb882814f513c2064f90cebb5794cb","0","0","0"
"3d5dd9edbddf22c7ba0dbfd3f6b470fcb8d3eab1","0","0","0"
"838e03a2b53f6d6e894a7c9ce2cf0c81eafac86a","0","0","0"
"2631067554a2c902a74977b60cca014a33df1aa6","0","0","0"
"42af5c10afbbf33192cecb69630bd56e7dc23072","0","0","0"
"94ee5862762776ba1f74f99f4b6f7f08161ed79c","1","0","0"
"2bd720497e69db2f774eea0e68e6552bebfb8337","0","1","1"
"b7f0766e1869dfc7f377b55a9568c0e5891ef767","0","0","0"
"f12077af2415f649a9a130b37b1bad070fb3237c","0","0","0"
"3e8b90e4b670bcb9672da42e80af246c6bf15fb2","0","0","0"
"f7e19f2a06cabda78c09bfd5474e303552bccbe9","0","1","1"
"65688a75d08eeee18aa2fe43dbe5aed682111a62","0","1","1"
"6cb450e28eec7c2b2f6914f5741f27efd33ea510","0","1","1"
"c0c9972acaa943679eddb848be56e3f5c66b3d0e","0","0","0"
