mergeCommitId,isMergeConflicting,conflictingFiles,parent1Id,parent1Files,parent2Id,parent2Files,ancestorId,numberOfConflicts
2ab36d4d1e07e99a6237c1436d011ae7687197a5,false,[],a3dac7fdf38236a615d24890a7d643b87c0fc762,[Gemfile.lock],181e5f6a2634d6aa3fec0c9d0fe229f94c00e564,[Gemfile@ Gemfile.lock@ app/assets/images/sponsors/standuply.png@ app/controllers/subscriptions_controller.rb@ app/models/subscription.rb@ app/services/add_subscription_to_user_for_plan.rb@ app/views/layouts/_footer.html.erb@ app/views/layouts/_sponsors.html.erb@ app/views/visitors/index.html.erb@ db/migrate/20171118201937_add_sponsor_column_to_subscription.rb@ db/schema.rb@ features/basic_layout.feature@ features/events/events_by_project.feature@ features/pages.feature@ features/premium/sponsor_other_member.feature@ features/premium/subscribe_self_to_premium.feature@ features/step_definitions/sponsors_steps.rb@ spec/services/add_subscription_to_user_for_plan_spec.rb],d1cd48f6d5276174ff7b601025b7ed20a441657d,0
72a037a0bad86c5a703763df433a22b94c95f360,false,[],163625f783f9c1ea9c6cc840b721335d76e2e3d4,[docs/c9/images/Screenshot],2e6d2eb3ab299b1569f58e4dc7da17350cd48974,[docs/c9/install_notes.md],c71f3a0b4c771fc2e64771375c11a35e7e475b2f,0
66632521a6432e538e1fb8c5b8d1476e0bd97b0e,false,[],c17cdbe382d5a02c7db8f1904e6d79242cbc3f2f,[app/views/subscriptions/new.html.erb@ lib/tasks/create_plans.rake],62be04154572ce71a4cca5e5864b5f5963cb9846,[app/models/event.rb],666b3fa37ead3df9e86dd1691d4adcbde28aa866,0
c17cdbe382d5a02c7db8f1904e6d79242cbc3f2f,false,[],7056230cf93b7c25008dfffcfe6b87f1404473be,[app/views/subscriptions/new.html.erb@ lib/tasks/create_plans.rake],666b3fa37ead3df9e86dd1691d4adcbde28aa866,[app/jobs/github_commits_job.rb],8561d955a059c2f917cdd8e267e28902967ca11c,0
41f7450e03f151f9268ccf50e240452c95c31911,false,[],e4ef94c6f135db46f47a2741a467d9e5f31e1392,[app/controllers/static_pages_controller.rb@ spec/routing/static_pages_routing_spec.rb],9ee803c5a498bfe2af287f1c2daed2715e113cf1,[.gitignore@ Gemfile@ Gemfile.lock@ app/controllers/event_instances_controller.rb@ app/controllers/projects_controller.rb@ app/jobs/github_commits_job.rb@ app/models/event_instance.rb@ app/services/twitter_service.rb@ app/views/projects/_listing.html.erb@ config/settings/development.yml@ config/settings/test.yml@ config/yt.rb@ db/migrate/20161128165206_add_last_commit_at_to_projects.rb@ db/migrate/20161223092205_add_youtube_tweeet_sent_to_event_instances.rb@ db/schema.rb@ features/events/live_event.feature@ features/hangouts/participants.feature@ features/projects/list_projects.feature@ features/step_definitions/event_steps.rb@ features/step_definitions/hangout_steps.rb@ features/step_definitions/participant_steps.rb@ features/step_definitions/projects_steps.rb@ features/step_definitions/youtube_steps.rb@ features/support/fixtures/cassettes/Activities_View/See_how_commits_hangouts_hosted_contribute_to_Karma.yml@ features/support/fixtures/cassettes/As_a_member_of_the_Agile_Ventures_team/Sending_a_message_to_user_with_Hire_me_button.yml@ features/support/fixtures/cassettes/As_a_site_user/A_logged_in_user_should_be_able_to_toggle_mail_receival.yml@ features/support/fixtures/cassettes/As_a_site_user/Adding_skills_to_profile.yml@ features/support/fixtures/cassettes/As_a_site_user/Should_be_able_to_make_my_email_private_again.yml@ features/support/fixtures/cassettes/As_a_site_user/Should_be_able_to_make_my_email_public.yml@ features/support/fixtures/cassettes/Create_and_maintain_projects/Editing_details_successful.yml@ features/support/fixtures/cassettes/Live_Events/Event_is_seem_to_be_live_when_event_is_started_a_minute_previously.yml@ features/support/fixtures/cassettes/Live_Events/Lack_of_ping_from_HangoutConnection_after_two_minutes_kills_events.yml@ features/support/fixtures/cassettes/Live_Events/Ongoing_ping_from_HangoutConnection_app_keeps_event_alive.yml@ features/support/fixtures/cassettes/Manual_Edit_of_Hangout_URL/Edit_Hangout_URL_and_ensure_event_stays_live.yml@ features/support/fixtures/cassettes/Manual_Edit_of_Hangout_URL/Edit_Hangout_URL_on_repeating_event_and_ensure_event_stays_live.yml@ features/support/fixtures/cassettes/Seeing_participants_of_past_and_current_hangouts/.yml@ features/support/fixtures/cassettes/Tweeting_Live_Events/Event_going_live_causes_tweet_of_hangout_link_to_be_sent.yml@ features/support/fixtures/cassettes/Tweeting_Live_Events/Event_going_live_causes_tweets_of_hangout_link_and_youtube_link_to_be_sent.yml@ features/support/fixtures/cassettes/Tweeting_Live_Events/Event_going_live_with_valid_livestream_causes_tweets_of_hangout_link_and_youtube_link_to_be_sent.yml@ features/support/fixtures/cassettes/Tweeting_Live_Events/Event_going_live_without_valid_live_stream_does_not_cause_youtube_link_to_be_tweeted.yml@ features/support/fixtures/cassettes/Tweeting_Live_Events/Event_going_live_without_valid_live_stream_still_causes_hangout_link_to_be_tweeted.yml@ features/support/fixtures/cassettes/Tweeting_Live_Events/Event_going_live_without_valid_live_stream_will_have_youtube_link_tweeted_later_when_live.yml@ features/support/fixtures/cassettes/Tweeting_Live_Events/Event_stream_going_live_causes_tweet_of_the_youtube_stream_to_be_sent.yml@ features/support/fixtures/cassettes/User_bio/Add_bio_content_to_profile.yml@ features/support/fixtures/cassettes/User_status/Set_status.yml@ features/support/fixtures/req_cache/get_checkout.stripe.com_054fd548ef785b8be0cb73f57b489a45a1f9be2e.yml@ features/support/fixtures/req_cache/get_checkout.stripe.com_05e5523d1da57db3e10915ff255a346b56a819bf.yml@ features/support/fixtures/req_cache/get_checkout.stripe.com_0b2913cc904f310eb9ea930c1b99c6cd66637547.yml@ features/support/fixtures/req_cache/get_checkout.stripe.com_1156f693c57f1ebc46aaaf8354806b2f48f34956.yml@ features/support/fixtures/req_cache/get_checkout.stripe.com_233caa476d52fc860ae4c1704d5a01bc12970079.yml@ features/support/fixtures/req_cache/get_checkout.stripe.com_389eda333499ddc7924ed9ec6e569abab2991709.yml@ features/support/fixtures/req_cache/get_checkout.stripe.com_410869dd9b0c94b1df23165a358587da9d5fa75b.yml@ features/support/fixtures/req_cache/get_checkout.stripe.com_48bff4853b849931360063d54188a253c99fa288.yml@ features/support/fixtures/req_cache/get_checkout.stripe.com_518e45852b5dfa7cb42e10521d21158ac86b6de1.yml@ features/support/fixtures/req_cache/get_checkout.stripe.com_5fe052f51a6d7d3a6e2a558a456a404148efdb71.yml@ features/support/fixtures/req_cache/get_checkout.stripe.com_617fe19565f20c0e21ce73484a31a45ca819f6e9.yml@ features/support/fixtures/req_cache/get_checkout.stripe.com_67227856c121400bde38b29c17f318ab1cee06ef.yml@ features/support/fixtures/req_cache/get_checkout.stripe.com_6bdff14d5bb5433f3d5f50e7925b9671871b968e.yml@ features/support/fixtures/req_cache/get_checkout.stripe.com_7ae3415280ea9f01b9aebb99b8e6290fc3a3bb05.yml@ features/support/fixtures/req_cache/get_checkout.stripe.com_c6bc4736889459386a92d9394cdf69752048ed71.yml@ features/support/fixtures/req_cache/get_checkout.stripe.com_ca16cfaa8b8d6527a0985c654988d9a99b74d6ca.yml@ features/support/fixtures/req_cache/get_checkout.stripe.com_cd146d6bdfbe720602e2ff9945c1391f163c93d7.yml@ features/support/fixtures/req_cache/get_checkout.stripe.com_dee109365a319b7388dd7a8b494f9f4ebf10edf5.yml@ features/support/fixtures/req_cache/get_checkout.stripe.com_df3bb5f195caf8105a5eadf0360b4f917df2acd0.yml@ features/support/fixtures/req_cache/get_checkout.stripe.com_f3d78433da68a7f9a884f7f1ca8ab766eb1c4f18.yml@ features/support/fixtures/req_cache/get_www.youtube.com_424ead75c6f47230980889f68ae0f1872a76f2f7.yml@ features/support/fixtures/req_cache/get_www.youtube.com_6aca3b3bd23849a595218e50b24f61b671be7f6c.yml@ features/support/fixtures/req_cache/get_www.youtube.com_73dadded595ca3a93cc55111d895c7c39acc7d1e.yml@ features/support/fixtures/req_cache/get_www.youtube.com_76e7076099c1080b6b2c9362ed9c5b656d9b0343.yml@ features/twitter.feature@ spec/controllers/event_instances_controller_spec.rb@ spec/controllers/projects_controller_spec.rb@ spec/jobs/github_commits_job_spec.rb@ spec/services/twitter_service_spec.rb],4fd3737fbe480e64f9fe977a6b02ae653f2a8450,0
e4ef94c6f135db46f47a2741a467d9e5f31e1392,false,[],2156dc0bb2e2a96ae794b7200c364f29a5ce2969,[app/controllers/static_pages_controller.rb@ spec/routing/static_pages_routing_spec.rb],4fd3737fbe480e64f9fe977a6b02ae653f2a8450,[app/controllers/subscriptions_controller.rb@ app/mailers/mailer.rb@ app/views/mailer/send_sponsor_premium_payment_complete.html.erb@ config/settings/production.yml@ features/hire_me_modal.feature@ features/premium/sponsor_other_member.feature@ features/premium/subscribe_self_to_premium.feature@ features/step_definitions/email_steps.rb],5f0ebf6adbd013a73f484565f67346b8e25f7937,0
2156dc0bb2e2a96ae794b7200c364f29a5ce2969,false,[],45e06fa9856dd313b734c8f41bb6e08794ad9d32,[app/controllers/static_pages_controller.rb@ spec/routing/static_pages_routing_spec.rb],5f0ebf6adbd013a73f484565f67346b8e25f7937,[app/controllers/subscriptions_controller.rb@ app/controllers/users_controller.rb@ app/helpers/subscriptions_helper.rb@ app/models/payment_source.rb@ app/services/twitter_service.rb@ app/views/devise/registrations/_destroy_modal.html.erb@ app/views/devise/registrations/edit.html.erb@ app/views/subscriptions/create.html.erb@ app/views/subscriptions/paypal.html.erb@ app/views/subscriptions/premium.html.erb@ app/views/users/profile/_premium_plus_upgrade.html.erb@ app/views/users/profile/_premium_upgrade.html.erb@ config/initializers/vcr.rb@ config/routes.rb@ config/settings.yml@ config/settings/production.yml@ config/settings/test.yml@ db/schema.rb@ features/hangouts/edit_hangout_url.feature@ features/premium/charge_activity.feature@ features/premium/paypal.feature@ features/premium/sponsor_other_member.feature@ features/premium/subscribe_self_to_premium.feature@ features/premium/upgrade_membership.feature@ features/step_definitions/charge_steps.rb@ features/step_definitions/event_steps.rb@ features/step_definitions/premium_steps.rb@ features/step_definitions/user_steps.rb@ features/support/fixtures/cassettes/As_a_site_user/Selecting_videos_from_the_list.yml@ features/support/fixtures/cassettes/Live_Events/Event_is_seem_to_be_live_when_event_is_started_a_minute_previously.yml@ features/support/fixtures/cassettes/Live_Events/Lack_of_ping_from_HangoutConnection_after_two_minutes_kills_events.yml@ features/support/fixtures/cassettes/Live_Events/Lack_of_ping_from_Hangoutconnection_after_two_minutes_kills_events.yml@ features/support/fixtures/cassettes/Live_Events/Ongoing_ping_from_HangoutConnection_app_keeps_event_alive.yml@ features/support/fixtures/cassettes/See_project_related_videos/Selecting_videos_from_the_list.yml@ features/support/fixtures/cassettes/Seeing_participants_of_past_and_current_hangouts/.yml@ features/support/fixtures/cassettes/Tweeting_Live_Events/Event_going_live_causes_tweet_of_hangout_link_to_be_sent.yml@ features/support/fixtures/cassettes/Tweeting_Live_Events/Event_going_live_causes_tweets_of_hangout_link_and_youtube_link_to_be_sent.yml@ features/support/fixtures/cassettes/Tweeting_Live_Events/Event_stream_going_live_causes_tweet_of_the_youtube_stream_to_be_sent.yml@ features/support/hooks.rb@ features/twitter.feature@ features/users/sign_off.feature@ spec/services/twitter_service_spec.rb],afbbf079b9d807de645765bde5013c7277b1101c,0
45e06fa9856dd313b734c8f41bb6e08794ad9d32,false,[],466b94851c3be0351c99cad96246b1ab90b60375,[app/controllers/static_pages_controller.rb@ spec/routing/static_pages_routing_spec.rb],afbbf079b9d807de645765bde5013c7277b1101c,[app/assets/javascripts/charges.coffee@ app/assets/javascripts/subscriptions.coffee@ app/assets/stylesheets/charges.scss@ app/assets/stylesheets/subscriptions.scss@ app/controllers/charges_controller.rb@ app/controllers/subscriptions_controller.rb@ app/helpers/charges_helper.rb@ app/helpers/subscriptions_helper.rb@ app/services/upgrade_user_to_premium.rb@ app/views/charges/create.html.erb@ app/views/charges/edit.html.erb@ app/views/charges/paypal.html.erb@ app/views/charges/premium.html.erb@ app/views/charges/premium_f2f.html.erb@ app/views/charges/premium_mob.html.erb@ app/views/charges/premium_plus.html.erb@ app/views/charges/update.html.erb@ app/views/charges/upgrade.html.erb@ app/views/layouts/_navbar.html.erb@ app/views/layouts/application.html.erb@ app/views/subscriptions/create.html.erb@ app/views/subscriptions/edit.html.erb@ app/views/subscriptions/paypal.html.erb@ app/views/subscriptions/premium.html.erb@ app/views/subscriptions/premium_f2f.html.erb@ app/views/subscriptions/premium_mob.html.erb@ app/views/subscriptions/premium_plus.html.erb@ app/views/subscriptions/update.html.erb@ app/views/subscriptions/upgrade.html.erb@ app/views/users/profile/_premium_plus_upgrade.html.erb@ app/views/users/profile/_premium_upgrade.html.erb@ config/routes.rb@ features/hire_me_modal.feature@ features/premium/charge_activity.feature@ features/premium/paypal.feature@ features/premium/subscribe_self_to_premium.feature@ features/premium/upgrade_membership.feature@ features/step_definitions/charge_steps.rb@ features/step_definitions/contained_search_steps.rb@ features/step_definitions/email_steps.rb@ features/step_definitions/premium_steps.rb@ features/support/fixtures/cassettes/Charge_Users_Money/Sign_up_for_premium_f2f_membership.yml@ features/support/fixtures/cassettes/Charge_Users_Money/Sign_up_for_premium_membership.yml@ features/support/fixtures/cassettes/Charge_Users_Money/Sign_up_for_premium_mob_membership.yml@ features/support/fixtures/cassettes/Charge_Users_Money/Sign_up_for_premium_plus_membership.yml@ features/support/fixtures/cassettes/Charge_Users_Money/There_should_be_a_link_to_the_premium_page_on_the_navbar.yml@ features/support/fixtures/cassettes/Charge_Users_Money/User_changes_card_details_but_encounters_error.yml@ features/support/fixtures/cassettes/Charge_Users_Money/User_decides_to_change_card_details.yml@ spec/controllers/charges_controller_spec.rb@ spec/services/upgrade_user_to_premium_service_spec.rb],a71b0d32574770a5f2dd8c0c5ac023e06886fee2,0
466b94851c3be0351c99cad96246b1ab90b60375,false,[],7681685144376493542523e6fb8fbf976e7d228e,[app/controllers/static_pages_controller.rb@ spec/routing/static_pages_routing_spec.rb],a71b0d32574770a5f2dd8c0c5ac023e06886fee2,[.codeclimate.yml@ .eslintignore@ .eslintrc@ .rubocop.yml@ CONTRIBUTING.md@ Gemfile@ Gemfile.lock@ app/models/user.rb@ app/views/projects/_activity.html.erb@ app/views/projects/_connections.html.erb@ coffeelint.json@ db/migrate/20150410173625_add_status_count_to_users.rb@ db/migrate/20161122200727_add_deleted_at_to_users.rb@ db/schema.rb@ features/projects/project_pivotal_stories.feature@ package.json@ spec/models/user_spec.rb@ spec/views/projects/show.html.erb_spec.rb],4756f6fbeb7d8208ed021e10cf28fd4c8f409907,0
7681685144376493542523e6fb8fbf976e7d228e,false,[],01a37ca6e457d81305bcd0d312b9de37f94d11c2,[app/controllers/static_pages_controller.rb@ spec/routing/static_pages_routing_spec.rb],4756f6fbeb7d8208ed021e10cf28fd4c8f409907,[app/controllers/charges_controller.rb@ app/presenters/event_instance_presenter.rb@ app/views/projects/_listing.html.erb@ config/locales/en.yml@ features/premium/upgrade_membership.feature@ features/projects/list_projects.feature@ features/projects/project_videos.feature@ features/step_definitions/charge_steps.rb@ features/step_definitions/youtube_steps.rb@ features/support/fixtures/cassettes/See_project_related_videos/Selecting_videos_from_the_list.yml@ spec/presenters/event_instance_presenter_spec.rb],58577f523075440183643ab598d0214161d107c7,0
