mergeCommitId,isMergeConflicting,conflictingFiles,parent1Id,parent1Files,parent2Id,parent2Files,ancestorId,numberOfConflicts
97b3e41abb3b2a75bfd97ac5d5610d70631aab29,true,[Gemfile@ Gemfile.lock],77ac9f207399a6cc380ec10bb1ae5fb41dadbde2,[Gemfile@ Gemfile.lock@ app/jobs/deployment_reaper_job.rb@ app/models/heroku_commands/deploy.rb@ vendor/cache/escobar-0.2.0.gem@ vendor/cache/escobar-0.3.1.gem],df87e27a63f25743e70938b66d34303842bc7a94,[.env.sample@ .env.test@ Gemfile@ Gemfile.lock@ app.json@ app/controllers/message_actions_controller.rb@ app/jobs/deployment_reaper_job.rb@ app/jobs/message_action_executor_job.rb@ app/models/concerns/git_hub_token_management.rb@ app/models/concerns/heroku_token_management.rb@ app/models/concerns/token_management.rb@ app/models/heroku_commands/deploy.rb@ app/models/message_action.rb@ app/models/user.rb@ config/initializers/fernet.rb@ config/routes.rb@ db/migrate/20161129222544_create_actions.rb@ db/migrate/20161130034700_rename_actions_to_message_actions.rb@ db/migrate/20170105191210_remove_nacl_columns.rb@ db/schema.rb@ spec/models/user_spec.rb@ spec/rails_helper.rb@ spec/request/message_actions_spec.rb@ spec/spec_helper.rb@ spec/support/fixture_helpers.rb@ spec/support/omniauth_helpers.rb@ spec/support/slack_actions_helpers.rb@ spec/support/slack_helpers.rb@ vendor/cache/escobar-0.2.0.gem@ vendor/cache/escobar-0.3.1.gem@ vendor/cache/fernet-2.2.gem@ vendor/cache/valcro-0.1.gem],dd10f8615e59e66fb9cd6f8ac7bbc2254c7b47af,2
f127a5fe7eeee8b61557bbe0b72c61ca309a7ff8,false,[],8a89ed7230af4fd6d9729229ffdff0de66b33f2e,[.env.sample@ .env.test@ app.json@ app/models/concerns/git_hub_token_management.rb@ app/models/concerns/heroku_token_management.rb@ app/models/concerns/token_management.rb],d425d62d22e6aefbbac8c138686a1edb05616b73,[Gemfile@ Gemfile.lock@ app/jobs/deployment_reaper_job.rb@ app/models/heroku_commands/deploy.rb@ vendor/cache/escobar-0.2.0.gem@ vendor/cache/escobar-0.3.1.gem],05a34f597e7386871e420f98308c0d6969f5dc39,0
c6dc218630997d25d4c4ddabbda548e82ade4de5,true,[spec/request/message_actions_spec.rb],d57cb6c9e4167c4cbac575025419e19181e9fad8,[app/controllers/actions_controller.rb@ app/jobs/action_executor_job.rb@ app/models/action.rb@ app/models/user.rb@ spec/models/user_spec.rb@ spec/rails_helper.rb@ spec/request/actions_spec.rb@ spec/support/slack_actions_helpers.rb],9263fdf21d0fa590d25515ca2626c35e3b873a40,[app/controllers/actions_controller.rb@ app/controllers/message_actions_controller.rb@ config/routes.rb@ db/migrate/20161130034700_rename_actions_to_message_actions.rb@ db/schema.rb@ spec/request/actions_spec.rb@ spec/request/message_actions_spec.rb],44fe6537f7de491fee969d71fbc134da7570de41,1
0c0de5b48ffe2b852d021ff59bc08b385b67ae3b,true,[spec/spec_helper.rb],ce19e9386887ea040830cf65d89ac6c3d83ed184,[app/controllers/actions_controller.rb@ app/jobs/action_executor_job.rb@ app/models/action.rb@ app/models/user.rb@ spec/models/user_spec.rb@ spec/request/actions_spec.rb@ spec/spec_helper.rb],44fe6537f7de491fee969d71fbc134da7570de41,[.env.test@ db/migrate/20161129222544_create_actions.rb@ db/schema.rb@ spec/rails_helper.rb@ spec/spec_helper.rb@ spec/support/fixture_helpers.rb@ spec/support/omniauth_helpers.rb@ spec/support/slack_helpers.rb],1a7655632b5f2dd018b30a07b8933f9a13c23f78,1
44fe6537f7de491fee969d71fbc134da7570de41,false,[],88a1300bcfef54fa7298425d25d43eb44588d543,[app/controllers/actions_controller.rb@ config/routes.rb@ db/migrate/20161129222544_create_actions.rb@ db/schema.rb@ spec/request/actions_spec.rb],cf177ed850d4fb4bfcb490f519839782c7133bf5,[.env.test@ spec/rails_helper.rb@ spec/spec_helper.rb@ spec/support/fixture_helpers.rb@ spec/support/omniauth_helpers.rb@ spec/support/slack_helpers.rb],545fb2ceb5287fe6a7545a45ddea8411ad79201f,0
88a1300bcfef54fa7298425d25d43eb44588d543,false,[],3d4ab38d99e22a4d9abbd14e6341804435b16f17,[app/controllers/actions_controller.rb@ config/routes.rb@ spec/request/actions_spec.rb],e7c3f8409bd985b923149e0d9964a152293a0a8a,[db/migrate/20161129222544_create_actions.rb@ db/schema.rb],545fb2ceb5287fe6a7545a45ddea8411ad79201f,0
42558781ea98260a93912fed5c0e8474a7eed7e4,false,[],c3e67acef5659a2d39d96d97b068ad411e31adf8,[Gemfile.lock@ app/models/command.rb@ app/models/concerns/git_hub_token_management.rb@ app/models/concerns/heroku_token_management.rb@ app/models/concerns/token_management.rb@ app/models/heroku_commands/pipelines.rb@ app/models/user.rb@ spec/models/heroku_commands/pipelines_spec.rb@ vendor/cache/escobar-0.1.34.gem@ vendor/cache/escobar-0.2.0.gem],d0ee8435d77df1c7c8804b52d08b79b223567918,[Gemfile@ Gemfile.lock@ vendor/cache/debug_inspector-0.0.2.gem@ vendor/cache/web-console-3.3.1.gem],a01b04a423c8c1a523c39fd0135fdb555a1ad657,0
6e68190fcb5b366f0ac1eff25250bc5b41eabd66,false,[],e3a0aabdb90cacabf151e7daea045df059723495,[config/initializers/omniauth.rb],de028554cdb115798248951c88c0952ff355fead,[Gemfile@ Gemfile.lock@ app/assets/javascripts/cable.coffee@ app/assets/javascripts/channels/.keep@ app/channels/application_cable/channel.rb@ app/channels/application_cable/connection.rb@ app/controllers/application_controller.rb@ app/mailers/application_mailer.rb@ app/models/command.rb@ app/models/concerns/pipeline_response.rb@ app/models/heroku_commands/deploy.rb@ app/models/heroku_commands/pipelines.rb@ app/models/heroku_commands/where.rb@ app/views/layouts/application.html.erb@ bin/setup@ config/environments/development.rb@ config/environments/test.rb@ config/initializers/omniauth.rb@ config/routes.rb@ spec/fixtures/api.github.com/repos/atmos/slash-heroku/branches/master.json@ spec/fixtures/api.github.com/repos/atmos/slash-heroku/index.json@ spec/models/heroku_commands/auth_spec.rb@ spec/models/heroku_commands/deploy_spec.rb@ spec/models/heroku_commands/logs_spec.rb@ spec/models/heroku_commands/pipelines_spec.rb@ spec/models/heroku_commands/releases_spec.rb@ spec/models/heroku_commands/where_spec.rb@ spec/request/commands_spec.rb@ spec/request/health_spec.rb@ spec/support/helpers/api.rb@ vendor/cache/actioncable-5.0.0.beta3.gem@ vendor/cache/actionmailer-5.0.0.beta3.gem@ vendor/cache/escobar-0.1.26.gem@ vendor/cache/escobar-0.1.27.gem@ vendor/cache/mail-2.6.3.gem@ vendor/cache/nio4r-1.2.1.gem@ vendor/cache/rails-5.0.0.beta3.gem@ vendor/cache/websocket-driver-0.6.3.gem@ vendor/cache/websocket-extensions-0.1.2.gem],bdede5da1b94caf2a7e5d9605670fbc34ae6e258,0
7207b1e0b7c55cc7b0643ca7dcbdc6c96323a60b,false,[],0ceb24c0abd4dd0fb94207f6dc74c170d5e192bf,[db/migrate/20160317162544_add_github_token.rb@ db/schema.rb],2787597173148202091fb77df34527cfa31b7baa,[.env.sample@ Gemfile@ Gemfile.lock@ app.json@ app/controllers/sessions_controller.rb@ app/models/concerns/token_management.rb@ config/initializers/omniauth.rb@ config/routes.rb@ db/migrate/20160317162544_add_github_token.rb@ db/schema.rb@ spec/request/auth_spec.rb@ spec/spec_helper.rb@ vendor/cache/omniauth-github-1.1.2.gem],2855a0a13cc570513e52a9f6deab725f29b5f60b,0
